species,decimalLongitude,decimalLatitude
Cedrela odorata,-75.128315,9.934273
Cedrela odorata,-75.128325,9.934336
Cedrela odorata,-75.128335,9.934543
Cedrela odorata,-75.128451,9.93438
Cedrela odorata,-75.128478,9.934326
Cedrela odorata,-75.13816,5.630339
Cedrela odorata,-75.14,-10.32
Cedrela odorata,-75.144661,9.935804
Cedrela odorata,-75.144678,9.935588
Cedrela odorata,-75.144786,9.935605
Cedrela odorata,-75.144823,9.935731
Cedrela odorata,-75.144894,9.935604
Cedrela odorata,-75.144939,9.935694
Cedrela odorata,-75.144948,9.935703
Cedrela odorata,-75.149491,6.037018
Cedrela odorata,-75.149623,5.870294
Cedrela odorata,-75.15,20.3
Cedrela odorata,-75.150493,6.036908
Cedrela odorata,-75.152458,6.828108
Cedrela odorata,-75.155287,9.923131
Cedrela odorata,-75.15545,6.036148
Cedrela odorata,-75.155987,9.923911
Cedrela odorata,-75.157895,9.925135
Cedrela odorata,-75.159926,6.034367
Cedrela odorata,-75.160007,6.034339
Cedrela odorata,-75.160034,6.034321
Cedrela odorata,-75.160088,6.034312
Cedrela odorata,-75.160124,6.034303
Cedrela odorata,-75.164897,6.03169
Cedrela odorata,-75.188029,9.904441
Cedrela odorata,-75.19136,9.89769
Cedrela odorata,-75.21,-10.69
Cedrela odorata,-75.221458,10.337036
Cedrela odorata,-75.223728,6.032952
Cedrela odorata,-75.23,-11.06
Cedrela odorata,-75.232875,6.542017
Cedrela odorata,-75.23975,9.7055
Cedrela odorata,-75.25,-11.06
Cedrela odorata,-75.254387,10.365782
Cedrela odorata,-75.294387,10.3259
Cedrela odorata,-75.3,-10.17
Cedrela odorata,-75.302222,-10.17
Cedrela odorata,-75.309167,10.261389
Cedrela odorata,-75.33,-10.15
Cedrela odorata,-75.331738,5.954061
Cedrela odorata,-75.345806,9.5395
Cedrela odorata,-75.35,-11.1
Cedrela odorata,-75.350483,10.375595
Cedrela odorata,-75.356389,-10.199167
Cedrela odorata,-75.36,-10.2
Cedrela odorata,-75.368333,-10.134444
Cedrela odorata,-75.37,-0.92
Cedrela odorata,-75.37,-10.13
Cedrela odorata,-75.376165,5.731796
Cedrela odorata,-75.376175,5.731787
Cedrela odorata,-75.376189,5.731777
Cedrela odorata,-75.376204,5.731765
Cedrela odorata,-75.37627,5.731682
Cedrela odorata,-75.376696,7.10478
Cedrela odorata,-75.377392,5.732181
Cedrela odorata,-75.38,-10.6
Cedrela odorata,-75.380434,9.334235
Cedrela odorata,-75.380462,9.33428
Cedrela odorata,-75.380463,9.334524
Cedrela odorata,-75.380489,9.334307
Cedrela odorata,-75.380518,9.334569
Cedrela odorata,-75.380599,9.33446
Cedrela odorata,-75.380609,9.334614
Cedrela odorata,-75.380609,9.334623
Cedrela odorata,-75.380681,9.334586
Cedrela odorata,-75.38103,9.335371
Cedrela odorata,-75.38426,5.735719
Cedrela odorata,-75.384273,5.735674
Cedrela odorata,-75.387078,5.9386
Cedrela odorata,-75.389205,9.338442
Cedrela odorata,-75.389205,9.338487
Cedrela odorata,-75.389214,9.338442
Cedrela odorata,-75.389214,9.338469
Cedrela odorata,-75.389223,9.33846
Cedrela odorata,-75.389387,9.338477
Cedrela odorata,-75.389442,9.338486
Cedrela odorata,-75.390964,10.322644
Cedrela odorata,-75.396426,6.824821
Cedrela odorata,-75.4,-10.5667
Cedrela odorata,-75.402522,7.285158
Cedrela odorata,-75.402876,6.299281
Cedrela odorata,-75.414651,7.270587
Cedrela odorata,-75.416252,9.345527
Cedrela odorata,-75.416289,9.345635
Cedrela odorata,-75.417091,6.038767
Cedrela odorata,-75.417573,5.910421
Cedrela odorata,-75.418379,7.263623
Cedrela odorata,-75.419104,7.258474
Cedrela odorata,-75.42011,7.255558
Cedrela odorata,-75.420508,7.255632
Cedrela odorata,-75.426667,10.350278
Cedrela odorata,-75.4277,10.35453
Cedrela odorata,-75.42796,10.35449
Cedrela odorata,-75.428,10.35421
Cedrela odorata,-75.42806,10.35444
Cedrela odorata,-75.428627,10.35295
Cedrela odorata,-75.429411,10.354553
Cedrela odorata,-75.429565,10.354528
Cedrela odorata,-75.42958,10.354094
Cedrela odorata,-75.429768,10.354516
Cedrela odorata,-75.43,-10.53
Cedrela odorata,-75.43,-11
Cedrela odorata,-75.430482,10.350139
Cedrela odorata,-75.430926,10.353284
Cedrela odorata,-75.431905,10.348506
Cedrela odorata,-75.431944,10.348611
Cedrela odorata,-75.432022,9.764002
Cedrela odorata,-75.432599,7.253642
Cedrela odorata,-75.432942,10.353388
Cedrela odorata,-75.432989,10.369884
Cedrela odorata,-75.433142,10.350811
Cedrela odorata,-75.433272,10.36972
Cedrela odorata,-75.433333,-10.533333
Cedrela odorata,-75.433984,7.253593
Cedrela odorata,-75.434173,9.851656
Cedrela odorata,-75.434336,9.623477
Cedrela odorata,-75.434357,9.623365
Cedrela odorata,-75.434361,9.791404
Cedrela odorata,-75.434362,9.7916
Cedrela odorata,-75.434836,9.57907
Cedrela odorata,-75.434847,9.579228
Cedrela odorata,-75.434851,9.579228
Cedrela odorata,-75.434956,9.57586
Cedrela odorata,-75.435008,10.368149
Cedrela odorata,-75.435026,10.368095
Cedrela odorata,-75.435068,5.994009
Cedrela odorata,-75.435175,9.842587
Cedrela odorata,-75.4355,10.367722
Cedrela odorata,-75.43568,5.993122
Cedrela odorata,-75.43577,9.772621
Cedrela odorata,-75.436698,9.358709
Cedrela odorata,-75.436759,9.492863
Cedrela odorata,-75.437133,9.829057
Cedrela odorata,-75.437545,9.764537
Cedrela odorata,-75.437738,9.531057
Cedrela odorata,-75.437749,9.531518
Cedrela odorata,-75.437828,9.514507
Cedrela odorata,-75.437988,9.513747
Cedrela odorata,-75.438004,9.552216
Cedrela odorata,-75.438015,9.552668
Cedrela odorata,-75.438154,9.553219
Cedrela odorata,-75.43818,9.552857
Cedrela odorata,-75.438435,9.564444
Cedrela odorata,-75.438541,9.279919
Cedrela odorata,-75.438561000000007,10.36648
Cedrela odorata,-75.438707,10.366398
Cedrela odorata,-75.438936,10.366433
Cedrela odorata,-75.439071,10.366162
Cedrela odorata,-75.439082,7.25306
Cedrela odorata,-75.439108,10.366288
Cedrela odorata,-75.439154,10.366243
Cedrela odorata,-75.43919,10.366188
Cedrela odorata,-75.43963,9.635475
Cedrela odorata,-75.440757,7.252831
Cedrela odorata,-75.441552,9.696027
Cedrela odorata,-75.441727,9.735135
Cedrela odorata,-75.442171,9.797456
Cedrela odorata,-75.442707,9.479689
Cedrela odorata,-75.444536,10.348716
Cedrela odorata,-75.444721,7.250531
Cedrela odorata,-75.445579,9.474046
Cedrela odorata,-75.445589,9.474155
Cedrela odorata,-75.446017,7.250147
Cedrela odorata,-75.446189,7.25022
Cedrela odorata,-75.446206,7.250275
Cedrela odorata,-75.446257,6.388069
Cedrela odorata,-75.446288,7.250221
Cedrela odorata,-75.446292,9.321875
Cedrela odorata,-75.446835,10.362839
Cedrela odorata,-75.447496,7.249113
Cedrela odorata,-75.4482,10.361893
Cedrela odorata,-75.448272,10.361811
Cedrela odorata,-75.450208,9.708933
Cedrela odorata,-75.450784,9.737748
Cedrela odorata,-75.452121,7.246725
Cedrela odorata,-75.452208,6.23308
Cedrela odorata,-75.452503,9.714765
Cedrela odorata,-75.452722,9.7148
Cedrela odorata,-75.452873,7.246484
Cedrela odorata,-75.452928,7.246294
Cedrela odorata,-75.452945,7.246457
Cedrela odorata,-75.453056,7.246389
Cedrela odorata,-75.454708,10.31011
Cedrela odorata,-75.454977,10.372168
Cedrela odorata,-75.456247,7.244508
Cedrela odorata,-75.456265,7.244508
Cedrela odorata,-75.457141,9.341498
Cedrela odorata,-75.457831,10.34672
Cedrela odorata,-75.459356,7.245911
Cedrela odorata,-75.459896,7.246835
Cedrela odorata,-75.46,9.743193
Cedrela odorata,-75.460156,7.247423
Cedrela odorata,-75.460507,7.248057
Cedrela odorata,-75.460509,6.223782
Cedrela odorata,-75.46052,7.246882
Cedrela odorata,-75.460674,7.246792
Cedrela odorata,-75.461111,7.238614
Cedrela odorata,-75.463725,7.236454
Cedrela odorata,-75.464768,5.365683
Cedrela odorata,-75.465156,9.420225
Cedrela odorata,-75.4655,9.406114
Cedrela odorata,-75.467563,7.233737
Cedrela odorata,-75.485247,7.228142
Cedrela odorata,-75.495525,5.055659
Cedrela odorata,-75.5,7
Cedrela odorata,-75.501229,10.398816
Cedrela odorata,-75.507637,6.337809
Cedrela odorata,-75.508899,7.237045
Cedrela odorata,-75.510113,7.236607
Cedrela odorata,-75.510397,7.23555
Cedrela odorata,-75.511667,1.439056
Cedrela odorata,-75.515594,7.229982
Cedrela odorata,-75.519569,6.286904
Cedrela odorata,-75.520832,10.323082
Cedrela odorata,-75.52088,7.224649
Cedrela odorata,-75.521073,7.223926
Cedrela odorata,-75.522762,7.222133
Cedrela odorata,-75.528414,7.212942
Cedrela odorata,-75.529379,7.211526
Cedrela odorata,-75.532318,6.335384
Cedrela odorata,-75.532471,7.206999
Cedrela odorata,-75.536539,7.892757
Cedrela odorata,-75.537166,7.205243
Cedrela odorata,-75.541152,7.925643
Cedrela odorata,-75.541339,7.925828
Cedrela odorata,-75.541359,6.123181
Cedrela odorata,-75.542968,7.887962
Cedrela odorata,-75.544239,7.926521
Cedrela odorata,-75.545396,7.885033
Cedrela odorata,-75.546123,6.181616
Cedrela odorata,-75.547265,6.176296
Cedrela odorata,-75.55,-10.07
Cedrela odorata,-75.55,-10.1
Cedrela odorata,-75.550647,7.20405
Cedrela odorata,-75.55104,2.15096
Cedrela odorata,-75.555271,6.159309
Cedrela odorata,-75.559183,7.203545
Cedrela odorata,-75.55975,10.388648
Cedrela odorata,-75.564038,7.202485
Cedrela odorata,-75.567449,10.481273
Cedrela odorata,-75.57,-10.04
Cedrela odorata,-75.57,-10.18
Cedrela odorata,-75.575146,19.906860000000002
Cedrela odorata,-75.576869,7.206478
Cedrela odorata,-75.577324,7.194484
Cedrela odorata,-75.57869,10.35963
Cedrela odorata,-75.58,-10.2
Cedrela odorata,-75.580457,7.208008
Cedrela odorata,-75.58104,5.474046
Cedrela odorata,-75.581371,5.474606
Cedrela odorata,-75.581468,7.208906
Cedrela odorata,-75.58262,5.47964
Cedrela odorata,-75.595702,5.700302
Cedrela odorata,-75.596111,6.235278
Cedrela odorata,-75.60149,19.91375
Cedrela odorata,-75.606232,1.61438
Cedrela odorata,-75.609976,7.176131
Cedrela odorata,-75.611667,1.614167
Cedrela odorata,-75.613961,7.971886
Cedrela odorata,-75.614111,5.73
Cedrela odorata,-75.614722,7.160942
Cedrela odorata,-75.615705,5.112678
Cedrela odorata,-75.616097,7.169643
Cedrela odorata,-75.616558,7.169771
Cedrela odorata,-75.616976,7.172195
Cedrela odorata,-75.633973,8.335333
Cedrela odorata,-75.640937,5.810872
Cedrela odorata,-75.641622,5.811431
Cedrela odorata,-75.642137,5.811023
Cedrela odorata,-75.643137,5.80811
Cedrela odorata,-75.64547,7.140737
Cedrela odorata,-75.646861,1.737028
Cedrela odorata,-75.652737,8.302104
Cedrela odorata,-75.657654,7.133654
Cedrela odorata,-75.65809,7.133674
Cedrela odorata,-75.65925,1.542056
Cedrela odorata,-75.659305,5.813161
Cedrela odorata,-75.659411,5.831275
Cedrela odorata,-75.659509,5.83172
Cedrela odorata,-75.659558,5.832853
Cedrela odorata,-75.659882,5.829974
Cedrela odorata,-75.660062,7.123669
Cedrela odorata,-75.662056,1.6205
Cedrela odorata,-75.663556,7.119746
Cedrela odorata,-75.663565,7.119556
Cedrela odorata,-75.663611,7.118246
Cedrela odorata,-75.6652,5.7852
Cedrela odorata,-75.666882,5.826645
Cedrela odorata,-75.66712,7.127282
Cedrela odorata,-75.668124,5.822112
Cedrela odorata,-75.668759,7.126453
Cedrela odorata,-75.669462,7.106927
Cedrela odorata,-75.669618,7.102722
Cedrela odorata,-75.669722,5.795
Cedrela odorata,-75.670534,7.099694
Cedrela odorata,-75.670631,7.099683
Cedrela odorata,-75.670651,7.099089
Cedrela odorata,-75.671154,7.099206
Cedrela odorata,-75.671497,7.120816
Cedrela odorata,-75.671653,7.099391
Cedrela odorata,-75.671907,7.098406
Cedrela odorata,-75.672357,7.09866
Cedrela odorata,-75.674221,7.056495
Cedrela odorata,-75.678053,7.087685
Cedrela odorata,-75.678112,5.81501
Cedrela odorata,-75.678121,5.81501
Cedrela odorata,-75.678121,5.815028
Cedrela odorata,-75.678139,5.815028
Cedrela odorata,-75.678384,5.814423
Cedrela odorata,-75.679309,5.1025
Cedrela odorata,-75.679554,7.131428
Cedrela odorata,-75.679643,7.128137
Cedrela odorata,-75.679992,5.795443
Cedrela odorata,-75.68026,5.81507
Cedrela odorata,-75.680269,5.815115
Cedrela odorata,-75.680289,5.81422
Cedrela odorata,-75.680289,5.814229
Cedrela odorata,-75.680332,5.81516
Cedrela odorata,-75.680341,5.815025
Cedrela odorata,-75.680341,5.815088
Cedrela odorata,-75.680341,5.815097
Cedrela odorata,-75.68035,5.81507
Cedrela odorata,-75.680353,5.813759
Cedrela odorata,-75.680368,5.81507
Cedrela odorata,-75.680382,5.823875
Cedrela odorata,-75.680382,5.823965
Cedrela odorata,-75.680386,5.814998
Cedrela odorata,-75.680386,5.815079
Cedrela odorata,-75.680389,5.813804
Cedrela odorata,-75.680391,5.823965
Cedrela odorata,-75.6804,5.824038
Cedrela odorata,-75.680404,5.81498
Cedrela odorata,-75.680418,5.82392
Cedrela odorata,-75.68042,7.130656
Cedrela odorata,-75.680431,5.81535
Cedrela odorata,-75.680436,5.82392
Cedrela odorata,-75.680436,5.823929
Cedrela odorata,-75.680442,5.814446
Cedrela odorata,-75.680446,5.823776
Cedrela odorata,-75.680491,5.823884
Cedrela odorata,-75.680509,5.823902
Cedrela odorata,-75.680518,5.823713
Cedrela odorata,-75.680518,5.823866
Cedrela odorata,-75.680536,5.823839
Cedrela odorata,-75.680554,5.823821
Cedrela odorata,-75.680563,5.823821
Cedrela odorata,-75.680604,5.814573
Cedrela odorata,-75.680604,5.814691
Cedrela odorata,-75.680649,5.814637
Cedrela odorata,-75.680667,5.814583
Cedrela odorata,-75.680684,7.104886
Cedrela odorata,-75.680685,5.814583
Cedrela odorata,-75.680694,5.814628
Cedrela odorata,-75.680694,5.814637
Cedrela odorata,-75.680703,5.814565
Cedrela odorata,-75.680703,5.814574
Cedrela odorata,-75.68073,5.814556
Cedrela odorata,-75.680739,5.814565
Cedrela odorata,-75.680739,5.814619
Cedrela odorata,-75.680757,5.814565
Cedrela odorata,-75.680758,5.814474
Cedrela odorata,-75.680785,5.814556
Cedrela odorata,-75.680848,5.814429
Cedrela odorata,-75.680848,5.814511
Cedrela odorata,-75.680857,5.814511
Cedrela odorata,-75.680866,5.81433
Cedrela odorata,-75.680875,5.814384
Cedrela odorata,-75.680884,5.814384
Cedrela odorata,-75.680902,5.81433
Cedrela odorata,-75.680911,5.814411
Cedrela odorata,-75.680911,5.814601
Cedrela odorata,-75.680947,5.814375
Cedrela odorata,-75.680947,5.814393
Cedrela odorata,-75.680966,5.81424
Cedrela odorata,-75.680993,5.814113
Cedrela odorata,-75.68102,5.814086
Cedrela odorata,-75.681048,5.814068
Cedrela odorata,-75.681049,5.813661
Cedrela odorata,-75.68105,7.114115
Cedrela odorata,-75.681057,5.814086
Cedrela odorata,-75.681074,5.814168
Cedrela odorata,-75.681093,5.813987
Cedrela odorata,-75.681102,5.81405
Cedrela odorata,-75.68112,5.813969
Cedrela odorata,-75.681147,5.814077
Cedrela odorata,-75.681148,5.813734
Cedrela odorata,-75.681156,5.813996
Cedrela odorata,-75.681156,5.814023
Cedrela odorata,-75.681177,7.11407
Cedrela odorata,-75.681183,5.813924
Cedrela odorata,-75.681192,7.115236
Cedrela odorata,-75.681201,5.813951
Cedrela odorata,-75.681204,7.114088
Cedrela odorata,-75.68121,7.115146
Cedrela odorata,-75.68122,5.81377
Cedrela odorata,-75.681245,7.115499
Cedrela odorata,-75.68126,7.113682
Cedrela odorata,-75.681264,5.814069
Cedrela odorata,-75.681264,7.115399
Cedrela odorata,-75.681274,5.813825
Cedrela odorata,-75.681292,5.813707
Cedrela odorata,-75.681295,7.114152
Cedrela odorata,-75.68131,5.813734
Cedrela odorata,-75.681345,7.115481
Cedrela odorata,-75.681346,5.813725
Cedrela odorata,-75.681346,7.115219
Cedrela odorata,-75.681364,5.813725
Cedrela odorata,-75.681364,7.115074
Cedrela odorata,-75.681374,7.11502
Cedrela odorata,-75.681382,5.813725
Cedrela odorata,-75.681383,5.813653
Cedrela odorata,-75.68139,7.115544
Cedrela odorata,-75.681392,5.813653
Cedrela odorata,-75.681401,7.114966
Cedrela odorata,-75.68141,5.813554
Cedrela odorata,-75.681432,5.811782
Cedrela odorata,-75.681446,5.813653
Cedrela odorata,-75.681455,5.813581
Cedrela odorata,-75.681482,5.813545
Cedrela odorata,-75.6815,7.115138
Cedrela odorata,-75.681507,7.115617
Cedrela odorata,-75.681535,7.115373
Cedrela odorata,-75.681535,7.115445
Cedrela odorata,-75.681536,7.115265
Cedrela odorata,-75.681545,5.813518
Cedrela odorata,-75.681545,7.115192
Cedrela odorata,-75.681548,7.114017
Cedrela odorata,-75.681554,7.115039
Cedrela odorata,-75.681565,7.114677
Cedrela odorata,-75.681571,7.115409
Cedrela odorata,-75.681581,7.11531
Cedrela odorata,-75.681589,7.115626
Cedrela odorata,-75.681589,7.115662
Cedrela odorata,-75.681589,7.115717
Cedrela odorata,-75.68159,5.813527
Cedrela odorata,-75.68159,7.115147
Cedrela odorata,-75.68159,7.115229
Cedrela odorata,-75.681591,7.115039
Cedrela odorata,-75.681625,7.115708
Cedrela odorata,-75.681643,7.115708
Cedrela odorata,-75.681644,7.115283
Cedrela odorata,-75.681654,7.115184
Cedrela odorata,-75.681661,7.115626
Cedrela odorata,-75.681663,7.115048
Cedrela odorata,-75.681671,7.115301
Cedrela odorata,-75.681689,7.115319
Cedrela odorata,-75.681698,7.115455
Cedrela odorata,-75.681725,7.1156
Cedrela odorata,-75.681754,7.11494
Cedrela odorata,-75.681762,7.115356
Cedrela odorata,-75.681788,7.115527
Cedrela odorata,-75.681788,7.115636
Cedrela odorata,-75.681796,7.115844
Cedrela odorata,-75.681799,7.115003
Cedrela odorata,-75.6818,7.114624
Cedrela odorata,-75.681805,7.115889
Cedrela odorata,-75.681817,5.816683
Cedrela odorata,-75.681819,7.114434
Cedrela odorata,-75.681825,7.1155
Cedrela odorata,-75.68183,7.11362
Cedrela odorata,-75.681835,7.114967
Cedrela odorata,-75.681843,7.11532
Cedrela odorata,-75.681848,7.113665
Cedrela odorata,-75.681852,7.115302
Cedrela odorata,-75.681856,7.114081
Cedrela odorata,-75.681862,7.115157
Cedrela odorata,-75.681862,7.115193
Cedrela odorata,-75.68187,7.115374
Cedrela odorata,-75.681871,7.108271
Cedrela odorata,-75.681894,7.113638
Cedrela odorata,-75.681903,7.113657
Cedrela odorata,-75.681912,7.113548
Cedrela odorata,-75.681919,7.114118
Cedrela odorata,-75.681921,7.11353
Cedrela odorata,-75.681921,7.113539
Cedrela odorata,-75.681921,7.113593
Cedrela odorata,-75.681926,5.816376
Cedrela odorata,-75.68193,7.113539
Cedrela odorata,-75.681932,7.115835
Cedrela odorata,-75.681935,7.115022
Cedrela odorata,-75.68196,7.115492
Cedrela odorata,-75.681975,7.113575
Cedrela odorata,-75.681976,7.113449
Cedrela odorata,-75.681984,7.113612
Cedrela odorata,-75.681993,7.113639
Cedrela odorata,-75.681993,7.113711
Cedrela odorata,-75.681996,7.115763
Cedrela odorata,-75.681998,7.115148
Cedrela odorata,-75.682014,7.115573
Cedrela odorata,-75.682016,7.115157
Cedrela odorata,-75.682021,7.113494
Cedrela odorata,-75.682024,7.115338
Cedrela odorata,-75.682039,7.11325
Cedrela odorata,-75.682041,7.115673
Cedrela odorata,-75.682043,7.11495
Cedrela odorata,-75.682048,7.11335
Cedrela odorata,-75.682048,7.113422
Cedrela odorata,-75.682052,7.115121
Cedrela odorata,-75.682062,7.114697
Cedrela odorata,-75.682062,7.114895
Cedrela odorata,-75.682065,7.113666
Cedrela odorata,-75.682067,7.113232
Cedrela odorata,-75.682069,7.115302
Cedrela odorata,-75.682071,7.114742
Cedrela odorata,-75.682075,7.113332
Cedrela odorata,-75.682075,7.113485
Cedrela odorata,-75.682085,7.107141
Cedrela odorata,-75.682085,7.113277
Cedrela odorata,-75.682093,7.113648
Cedrela odorata,-75.682096,7.115483
Cedrela odorata,-75.682102,7.113639
Cedrela odorata,-75.682106,7.115212
Cedrela odorata,-75.682115,7.115049
Cedrela odorata,-75.682124,7.115203
Cedrela odorata,-75.682128,7.114019
Cedrela odorata,-75.682129,7.113431
Cedrela odorata,-75.682129,7.113522
Cedrela odorata,-75.682129,7.11363
Cedrela odorata,-75.68213,7.113187
Cedrela odorata,-75.68213,7.11335
Cedrela odorata,-75.682135,7.114489
Cedrela odorata,-75.682138,7.113612
Cedrela odorata,-75.682138,7.113657
Cedrela odorata,-75.682147,7.113513
Cedrela odorata,-75.682148,7.113178
Cedrela odorata,-75.682148,7.11335
Cedrela odorata,-75.682157,7.113232
Cedrela odorata,-75.682157,7.11326
Cedrela odorata,-75.682157,7.113368
Cedrela odorata,-75.682158,7.113124
Cedrela odorata,-75.682167,7.115854
Cedrela odorata,-75.682168,7.115592
Cedrela odorata,-75.682174,5.814957
Cedrela odorata,-75.682175,7.113477
Cedrela odorata,-75.682176,7.112898
Cedrela odorata,-75.682176,7.115981
Cedrela odorata,-75.682176,7.11599
Cedrela odorata,-75.682183,7.113513
Cedrela odorata,-75.682194,7.113106
Cedrela odorata,-75.682196,7.115339
Cedrela odorata,-75.682202,7.113368
Cedrela odorata,-75.682202,7.11354
Cedrela odorata,-75.682203,7.112979
Cedrela odorata,-75.682213,7.115565
Cedrela odorata,-75.682214,7.115384
Cedrela odorata,-75.682218,7.114091
Cedrela odorata,-75.682219,7.113603
Cedrela odorata,-75.682221,7.113196
Cedrela odorata,-75.682229,7.113432
Cedrela odorata,-75.68223,7.113115
Cedrela odorata,-75.682231,7.115628
Cedrela odorata,-75.682232,7.11552
Cedrela odorata,-75.682237,7.113621
Cedrela odorata,-75.682239,7.112989
Cedrela odorata,-75.682239,7.113106
Cedrela odorata,-75.682239,7.113142
Cedrela odorata,-75.682246,7.11392
Cedrela odorata,-75.682248,7.113025
Cedrela odorata,-75.682248,7.113034
Cedrela odorata,-75.682259,7.115529
Cedrela odorata,-75.682274,7.113594
Cedrela odorata,-75.682275,7.113025
Cedrela odorata,-75.682275,7.113097
Cedrela odorata,-75.682277,7.115448
Cedrela odorata,-75.682284,7.113034
Cedrela odorata,-75.682284,7.113188
Cedrela odorata,-75.682285,7.11298
Cedrela odorata,-75.682291,7.114028
Cedrela odorata,-75.682292,7.113522
Cedrela odorata,-75.682293,7.113278
Cedrela odorata,-75.682302,7.113287
Cedrela odorata,-75.682303,7.112953
Cedrela odorata,-75.682304,7.115448
Cedrela odorata,-75.682311,7.113396
Cedrela odorata,-75.68232,7.113197
Cedrela odorata,-75.682321,7.1159
Cedrela odorata,-75.68233,7.11279
Cedrela odorata,-75.68233,7.112871
Cedrela odorata,-75.68233,7.112935
Cedrela odorata,-75.682331,7.115601
Cedrela odorata,-75.68234,7.115601
Cedrela odorata,-75.682343,7.11449
Cedrela odorata,-75.682346,7.113522
Cedrela odorata,-75.682347,7.113459
Cedrela odorata,-75.682348,7.11609
Cedrela odorata,-75.682356,7.113459
Cedrela odorata,-75.682357,7.113007
Cedrela odorata,-75.682358,7.112781
Cedrela odorata,-75.682365,7.113333
Cedrela odorata,-75.682366,7.113134
Cedrela odorata,-75.682367,7.112727
Cedrela odorata,-75.682367,7.115601
Cedrela odorata,-75.682368,7.115195
Cedrela odorata,-75.682373,7.113568
Cedrela odorata,-75.682375,7.115999
Cedrela odorata,-75.682382,7.11354
Cedrela odorata,-75.682384,7.113034
Cedrela odorata,-75.682384,7.116126
Cedrela odorata,-75.682392,7.113342
Cedrela odorata,-75.682393,7.113116
Cedrela odorata,-75.682395,7.13648
Cedrela odorata,-75.682401,7.113495
Cedrela odorata,-75.682402,7.113089
Cedrela odorata,-75.682403,7.112745
Cedrela odorata,-75.682403,7.112826
Cedrela odorata,-75.682403,7.115728
Cedrela odorata,-75.682406,7.114634
Cedrela odorata,-75.682419,7.113459
Cedrela odorata,-75.68242,7.112944
Cedrela odorata,-75.68242,7.113062
Cedrela odorata,-75.682421,7.115891
Cedrela odorata,-75.682424,7.114643
Cedrela odorata,-75.682429,7.112962
Cedrela odorata,-75.682429,7.113062
Cedrela odorata,-75.68243,7.112682
Cedrela odorata,-75.682438,7.112989
Cedrela odorata,-75.682448,7.112917
Cedrela odorata,-75.682451,7.114906
Cedrela odorata,-75.682455,7.113387
Cedrela odorata,-75.682457,7.112899
Cedrela odorata,-75.682458,7.115439
Cedrela odorata,-75.682468,7.115041
Cedrela odorata,-75.682468,7.115141
Cedrela odorata,-75.682473,7.113459
Cedrela odorata,-75.682473,7.113468
Cedrela odorata,-75.682475,7.112754
Cedrela odorata,-75.682479,7.114698
Cedrela odorata,-75.682484,7.112827
Cedrela odorata,-75.682485,7.112673
Cedrela odorata,-75.682485,7.115719
Cedrela odorata,-75.682487,7.114752
Cedrela odorata,-75.682492,7.11317
Cedrela odorata,-75.682493,7.11298
Cedrela odorata,-75.682498,7.114409
Cedrela odorata,-75.682501,7.113306
Cedrela odorata,-75.682502,7.1128
Cedrela odorata,-75.682502,7.112899
Cedrela odorata,-75.682502,7.113062
Cedrela odorata,-75.682503,7.11543
Cedrela odorata,-75.68251,7.113306
Cedrela odorata,-75.68251,7.113333
Cedrela odorata,-75.682519,7.113261
Cedrela odorata,-75.68252,7.112827
Cedrela odorata,-75.68252,7.11308
Cedrela odorata,-75.68252,7.115855
Cedrela odorata,-75.682523,7.115123
Cedrela odorata,-75.682524,7.114481
Cedrela odorata,-75.682529,7.112999
Cedrela odorata,-75.682538,7.112953
Cedrela odorata,-75.682539,7.112664
Cedrela odorata,-75.682539,7.115638
Cedrela odorata,-75.682541,7.11506
Cedrela odorata,-75.682546,7.113469
Cedrela odorata,-75.682547,7.115909
Cedrela odorata,-75.682547,7.116153
Cedrela odorata,-75.682556,7.112953
Cedrela odorata,-75.682564,7.11327
Cedrela odorata,-75.682565,7.113008
Cedrela odorata,-75.682565,7.116154
Cedrela odorata,-75.682574,7.112999
Cedrela odorata,-75.682576,7.115439
Cedrela odorata,-75.682591,7.113279
Cedrela odorata,-75.682591,7.113351
Cedrela odorata,-75.682593,7.112737
Cedrela odorata,-75.682593,7.112827
Cedrela odorata,-75.682595,7.131399
Cedrela odorata,-75.6826,7.113342
Cedrela odorata,-75.682601,7.112963
Cedrela odorata,-75.682601,7.1129810000000004
Cedrela odorata,-75.682603,7.115367
Cedrela odorata,-75.682604,7.115051
Cedrela odorata,-75.682609,7.113433
Cedrela odorata,-75.68261,7.113162
Cedrela odorata,-75.682611,7.115747
Cedrela odorata,-75.68262,7.112854
Cedrela odorata,-75.682622,7.115087
Cedrela odorata,-75.682628,7.11318
Cedrela odorata,-75.682629,7.112936
Cedrela odorata,-75.682637,7.113116
Cedrela odorata,-75.682637,7.116199
Cedrela odorata,-75.682638,7.112899
Cedrela odorata,-75.682639,7.115557
Cedrela odorata,-75.68264,7.115322
Cedrela odorata,-75.682647,7.112791
Cedrela odorata,-75.682647,7.11299
Cedrela odorata,-75.682648,7.115422
Cedrela odorata,-75.682659,7.115015
Cedrela odorata,-75.682665,7.112809
Cedrela odorata,-75.682673,7.113397
Cedrela odorata,-75.682674,7.113026
Cedrela odorata,-75.682675,7.11271
Cedrela odorata,-75.682693,7.115548
Cedrela odorata,-75.6827,7.113189
Cedrela odorata,-75.682709,7.113162
